geo,time,Value,Measure
deu,2002,296000,Military Personnel
deu,2003,284500,Military Personnel
deu,2004,284000,Military Personnel
deu,2005,285000,Military Personnel
deu,2006,246000,Military Personnel
deu,2007,244000,Military Personnel
deu,2008,244000,Military Personnel
deu,2009,251465,Military Personnel
deu,2010,251465,Military Personnel
deu,2011,196000,Military Personnel
deu,2012,186450,Military Personnel
deu,2013,181550,Military Personnel
deu,2014,178600,Military Personnel
deu,2015,177300,Military Personnel
deu,2016,179100,Military Personnel
deu,2017,180000,Military Personnel
deu,2018,181400,Military Personnel
deu,2019,184000,Military Personnel
deu,2020,183000,Military Personnel
dji,1985,3000,Military Personnel
dji,1989,4000,Military Personnel
dji,1990,4000,Military Personnel
dji,1991,3000,Military Personnel
dji,1992,8000,Military Personnel
dji,1993,8000,Military Personnel
dji,1994,8000,Military Personnel
dji,1995,12600,Military Personnel
dji,1996,12600,Military Personnel
dji,1997,12600,Military Personnel
dji,1998,12600,Military Personnel
dji,1999,12600,Military Personnel
dji,2000,12600,Military Personnel
dji,2001,12600,Military Personnel
dji,2002,12300,Military Personnel
dji,2003,12300,Military Personnel
dji,2004,11000,Military Personnel
dji,2005,13000,Military Personnel
dji,2007,12000,Military Personnel
dji,2008,13000,Military Personnel
dji,2009,12950,Military Personnel
dji,2010,12950,Military Personnel
dji,2011,12950,Military Personnel
dji,2012,12950,Military Personnel
dji,2013,12950,Military Personnel
dji,2014,12950,Military Personnel
dji,2015,12950,Military Personnel
dji,2016,13100,Military Personnel
dji,2017,13000,Military Personnel
dji,2018,13450,Military Personnel
dji,2019,13000,Military Personnel
dji,2020,13000,Military Personnel
dnk,1985,29600,Military Personnel
dnk,1989,31000,Military Personnel
dnk,1990,31000,Military Personnel
dnk,1991,30000,Military Personnel
dnk,1992,28000,Military Personnel
dnk,1993,27000,Military Personnel
dnk,1994,28000,Military Personnel
dnk,1995,33100,Military Personnel
dnk,1996,32900,Military Personnel
dnk,1997,32900,Military Personnel
dnk,1998,32100,Military Personnel
dnk,1999,27000,Military Personnel
dnk,2000,21800,Military Personnel
dnk,2001,21400,Military Personnel
dnk,2002,22700,Military Personnel
dnk,2003,22800,Military Personnel
dnk,2004,21000,Military Personnel
dnk,2005,21000,Military Personnel
dnk,2006,30000,Military Personnel
dnk,2007,30000,Military Personnel
dnk,2008,30000,Military Personnel
dnk,2009,18707,Military Personnel
dnk,2010,18628,Military Personnel
dnk,2011,16450,Military Personnel
dnk,2012,17200,Military Personnel
dnk,2013,17200,Military Personnel
dnk,2014,17200,Military Personnel
dnk,2015,16600,Military Personnel
dnk,2016,16100,Military Personnel
dnk,2017,15000,Military Personnel
dnk,2018,14500,Military Personnel
dnk,2019,15000,Military Personnel
dnk,2020,15000,Military Personnel
dom,1985,22200,Military Personnel
dom,1989,21000,Military Personnel
dom,1990,21000,Military Personnel
dom,1991,21000,Military Personnel
dom,1992,22000,Military Personnel
dom,1993,22000,Military Personnel
dom,1994,22000,Military Personnel
dom,1995,39500,Military Personnel
dom,1996,39500,Military Personnel
dom,1997,39500,Military Personnel
dom,1998,39500,Military Personnel
dom,1999,39500,Military Personnel
dom,2000,39500,Military Personnel
dom,2001,39500,Military Personnel
dom,2002,39500,Military Personnel
dom,2003,39500,Military Personnel
dom,2004,39000,Military Personnel
dom,2005,40000,Military Personnel
dom,2006,65000,Military Personnel
dom,2007,65000,Military Personnel
dom,2008,40000,Military Personnel
dom,2009,39500,Military Personnel
dom,2010,39500,Military Personnel
dom,2011,39500,Military Personnel
dom,2012,61000,Military Personnel
dom,2013,61000,Military Personnel
dom,2014,71050,Military Personnel
dom,2015,71050,Military Personnel
dom,2016,71050,Military Personnel
dom,2017,71000,Military Personnel
dom,2018,71050,Military Personnel
dom,2019,71000,Military Personnel
dom,2020,71000,Military Personnel
dza,1985,170000,Military Personnel
dza,1989,126000,Military Personnel
dza,1990,126000,Military Personnel
dza,1991,126000,Military Personnel
dza,1992,126000,Military Personnel
dza,1993,126000,Military Personnel
dza,1994,126000,Military Personnel
dza,1995,162900,Military Personnel
dza,1996,164900,Military Personnel
dza,1997,270200,Military Personnel
dza,1998,268200,Military Personnel
dza,1999,303200,Military Personnel
dza,2000,305200,Military Personnel
dza,2001,305200,Military Personnel
dza,2002,317900,Military Personnel
dza,2003,308700,Military Personnel
dza,2004,318000,Military Personnel
dza,2005,319000,Military Personnel
dza,2006,334000,Military Personnel
dza,2007,334000,Military Personnel
dza,2008,334000,Military Personnel
dza,2009,334200,Military Personnel
dza,2010,317200,Military Personnel
dza,2011,317200,Military Personnel
dza,2012,317200,Military Personnel
dza,2013,317200,Military Personnel
dza,2014,317200,Military Personnel
dza,2015,317200,Military Personnel
dza,2016,317200,Military Personnel
dza,2017,317000,Military Personnel
dza,2018,317000,Military Personnel
dza,2019,317000,Military Personnel
dza,2020,326000,Military Personnel
ecu,1985,42500,Military Personnel
ecu,1989,46000,Military Personnel
ecu,1990,53000,Military Personnel
ecu,1991,53000,Military Personnel
ecu,1992,57000,Military Personnel
ecu,1993,57000,Military Personnel
ecu,1994,57000,Military Personnel
ecu,1995,57400,Military Personnel
ecu,1996,57400,Military Personnel
ecu,1997,57370,Military Personnel
ecu,1998,57370,Military Personnel
ecu,1999,57370,Military Personnel
ecu,2000,57800,Military Personnel
ecu,2001,59800,Military Personnel
ecu,2002,59800,Military Personnel
ecu,2003,59800,Military Personnel
ecu,2004,46270,Military Personnel
ecu,2005,47270,Military Personnel
ecu,2006,57400,Military Personnel
ecu,2007,58400,Military Personnel
ecu,2008,58400,Military Personnel
ecu,2009,58983,Military Personnel
ecu,2010,58983,Military Personnel
ecu,2011,58983,Military Personnel
ecu,2012,58500,Military Personnel
ecu,2013,58983,Military Personnel
ecu,2014,40750,Military Personnel
ecu,2015,40750,Military Personnel
ecu,2016,40750,Military Personnel
ecu,2017,41000,Military Personnel
ecu,2018,41250,Military Personnel
ecu,2019,42000,Military Personnel
ecu,2020,42000,Military Personnel
egy,1985,445000,Military Personnel
egy,1989,450000,Military Personnel
egy,1990,434000,Military Personnel
egy,1991,434000,Military Personnel
egy,1992,424000,Military Personnel
egy,1993,424000,Military Personnel
egy,1994,430000,Military Personnel
egy,1995,610000,Military Personnel
egy,1996,672000,Military Personnel
egy,1997,680000,Military Personnel
egy,1998,680000,Military Personnel
egy,1999,680000,Military Personnel
egy,2000,678500,Military Personnel
egy,2001,768000,Military Personnel
egy,2002,773000,Military Personnel
egy,2003,780000,Military Personnel
egy,2004,798000,Military Personnel
egy,2005,799000,Military Personnel
egy,2006,866000,Military Personnel
egy,2007,866000,Military Personnel
egy,2008,866000,Military Personnel
egy,2009,865500,Military Personnel
egy,2010,835500,Military Personnel
egy,2011,835500,Military Personnel
egy,2012,835500,Military Personnel
egy,2013,835500,Military Personnel
egy,2014,835500,Military Personnel
egy,2015,835500,Military Personnel
egy,2016,835500,Military Personnel
egy,2017,836000,Military Personnel
egy,2018,835500,Military Personnel
egy,2019,836000,Military Personnel
egy,2020,836000,Military Personnel
eri,1993,55000,Military Personnel
eri,1994,55000,Military Personnel
eri,1995,55000,Military Personnel
eri,1996,55000,Military Personnel
eri,1997,46000,Military Personnel
eri,1998,47100,Military Personnel
eri,1999,200000,Military Personnel
eri,2000,200000,Military Personnel
eri,2001,171900,Military Personnel
eri,2002,172200,Military Personnel
eri,2003,202000,Military Personnel
eri,2004,201000,Military Personnel
eri,2005,202000,Military Personnel
eri,2007,202000,Military Personnel
eri,2008,202000,Military Personnel
eri,2009,201750,Military Personnel
eri,2010,201750,Military Personnel
eri,2011,201750,Military Personnel
eri,2012,201750,Military Personnel
eri,2013,201750,Military Personnel
eri,2014,201750,Military Personnel
eri,2015,201750,Military Personnel
eri,2016,201750,Military Personnel
eri,2017,202000,Military Personnel
eri,2018,201750,Military Personnel
eri,2019,202000,Military Personnel
eri,2020,202000,Military Personnel
esp,1985,320000,Military Personnel
esp,1989,277000,Military Personnel
esp,1990,263000,Military Personnel
esp,1991,246000,Military Personnel
esp,1992,198000,Military Personnel
esp,1993,204000,Military Personnel
esp,1994,213000,Military Personnel
esp,1995,281600,Military Personnel
esp,1996,282300,Military Personnel
esp,1997,273250,Military Personnel
esp,1998,269710,Military Personnel
esp,1999,262260,Military Personnel
esp,2000,241800,Military Personnel
esp,2001,214700,Military Personnel
esp,2002,251200,Military Personnel
esp,2003,224000,Military Personnel
esp,2004,220000,Military Personnel
esp,2005,220000,Military Personnel
esp,2006,222000,Military Personnel
esp,2007,222000,Military Personnel
esp,2008,223000,Military Personnel
esp,2009,222422,Military Personnel
esp,2010,223216,Military Personnel
esp,2011,215700,Military Personnel
esp,2012,215600,Military Personnel
esp,2013,213950,Military Personnel
esp,2014,200000,Military Personnel
esp,2015,199950,Military Personnel
esp,2016,197950,Military Personnel
esp,2017,196000,Military Personnel
esp,2018,196350,Military Personnel
esp,2019,199000,Military Personnel
esp,2020,199000,Military Personnel
est,1992,3000,Military Personnel
est,1993,5000,Military Personnel
est,1994,4000,Military Personnel
est,1995,5500,Military Personnel
est,1996,5500,Military Personnel
est,1997,6300,Military Personnel
est,1998,7140,Military Personnel
est,1999,7600,Military Personnel
est,2000,7600,Military Personnel
est,2001,7300,Military Personnel
est,2002,8100,Military Personnel
est,2003,8100,Military Personnel
est,2004,6000,Military Personnel
est,2005,8000,Military Personnel
est,2006,7000,Military Personnel
est,2007,7000,Military Personnel
est,2008,7000,Military Personnel
est,2009,5450,Military Personnel
est,2010,5750,Military Personnel
est,2011,5750,Military Personnel
est,2012,5750,Military Personnel
est,2013,5750,Military Personnel
est,2014,5750,Military Personnel
est,2015,6400,Military Personnel
est,2016,6400,Military Personnel
est,2017,6000,Military Personnel
est,2018,6700,Military Personnel
est,2019,7000,Military Personnel
est,2020,7000,Military Personnel
eth,1985,217000,Military Personnel
eth,1989,250000,Military Personnel
eth,1990,250000,Military Personnel
eth,1991,120000,Military Personnel
eth,1992,120000,Military Personnel
eth,1993,120000,Military Personnel
eth,1994,120000,Military Personnel
eth,1995,120000,Military Personnel
eth,1996,120000,Military Personnel
eth,1997,120000,Military Personnel
eth,1998,120000,Military Personnel
eth,1999,325500,Military Personnel
eth,2000,352500,Military Personnel
eth,2001,252500,Military Personnel
eth,2002,252500,Military Personnel
eth,2003,162400,Military Personnel
eth,2004,182000,Military Personnel
eth,2005,183000,Military Personnel
eth,2007,138000,Military Personnel
eth,2008,138000,Military Personnel
eth,2009,138000,Military Personnel
eth,2010,138000,Military Personnel
eth,2011,138000,Military Personnel
eth,2012,138000,Military Personnel
eth,2013,138000,Military Personnel
eth,2014,138000,Military Personnel
eth,2015,138000,Military Personnel
eth,2016,138000,Military Personnel
eth,2017,138000,Military Personnel
eth,2018,138000,Military Personnel
eth,2019,138000,Military Personnel
eth,2020,138000,Military Personnel
fin,1985,36500,Military Personnel
fin,1989,39000,Military Personnel
fin,1990,31000,Military Personnel
fin,1991,32000,Military Personnel
fin,1992,33000,Military Personnel
fin,1993,31000,Military Personnel
fin,1994,35000,Military Personnel
fin,1995,34500,Military Personnel
fin,1996,36000,Military Personnel
fin,1997,34400,Military Personnel
fin,1998,35100,Military Personnel
fin,1999,35100,Military Personnel
fin,2000,35100,Military Personnel
fin,2001,35400,Military Personnel
fin,2002,34900,Military Personnel
fin,2003,30100,Military Personnel
fin,2004,31000,Military Personnel
fin,2005,31000,Military Personnel
fin,2006,32000,Military Personnel
fin,2007,32000,Military Personnel
fin,2008,32000,Military Personnel
fin,2009,25050,Military Personnel
fin,2010,24975,Military Personnel
fin,2011,25000,Military Personnel
fin,2012,25000,Military Personnel
fin,2013,25000,Military Personnel
fin,2014,25000,Military Personnel
fin,2015,24900,Military Personnel
fin,2016,24200,Military Personnel
fin,2017,25000,Military Personnel
fin,2018,25200,Military Personnel
fin,2019,27000,Military Personnel
fin,2020,22000,Military Personnel
fji,1985,2700,Military Personnel
fji,1989,4000,Military Personnel
fji,1990,5000,Military Personnel
fji,1991,5000,Military Personnel
fji,1992,5000,Military Personnel
fji,1993,5000,Military Personnel
fji,1994,4000,Military Personnel
fji,1995,3900,Military Personnel
fji,1996,3600,Military Personnel
fji,1997,3600,Military Personnel
fji,1998,3500,Military Personnel
fji,1999,3500,Military Personnel
fji,2000,3500,Military Personnel
fji,2001,3500,Military Personnel
fji,2002,3500,Military Personnel
fji,2003,3500,Military Personnel
fji,2004,3000,Military Personnel
fji,2005,4000,Military Personnel
fji,2006,4000,Military Personnel
fji,2007,4000,Military Personnel
fji,2008,4000,Military Personnel
fji,2009,3500,Military Personnel
fji,2010,3500,Military Personnel
fji,2011,3500,Military Personnel
fji,2012,3500,Military Personnel
fji,2013,3500,Military Personnel
fji,2014,3500,Military Personnel
fji,2015,3500,Military Personnel
fji,2016,3500,Military Personnel
fji,2017,4000,Military Personnel
fji,2018,4040,Military Personnel
fji,2019,4000,Military Personnel
fji,2020,4000,Military Personnel
fra,1985,464300,Military Personnel
fra,1989,554000,Military Personnel
fra,1990,550000,Military Personnel
fra,1991,542000,Military Personnel
fra,1992,522000,Military Personnel
fra,1993,506000,Military Personnel
fra,1994,506000,Military Personnel
fra,1995,502400,Military Personnel
fra,1996,491300,Military Personnel
fra,1997,473100,Military Personnel
fra,1998,452200,Military Personnel
fra,1999,411600,Military Personnel
fra,2000,389400,Military Personnel
fra,2001,374400,Military Personnel
fra,2002,361800,Military Personnel
fra,2003,360400,Military Personnel
fra,2004,358000,Military Personnel
fra,2005,359000,Military Personnel
fra,2006,354000,Military Personnel
fra,2007,353000,Military Personnel
fra,2008,353000,Military Personnel
fra,2009,341967,Military Personnel
fra,2010,341967,Military Personnel
fra,2011,332250,Military Personnel
fra,2012,325600,Military Personnel
fra,2013,318400,Military Personnel
fra,2014,312350,Military Personnel
fra,2015,306350,Military Personnel
fra,2016,306100,Military Personnel
fra,2017,307000,Military Personnel
fra,2018,304800,Military Personnel
fra,2019,304000,Military Personnel
fra,2020,304000,Military Personnel
gab,1985,2400,Military Personnel
gab,1989,10000,Military Personnel
gab,1990,9000,Military Personnel
gab,1991,10000,Military Personnel
gab,1992,7000,Military Personnel
gab,1993,7000,Military Personnel
gab,1994,6000,Military Personnel
gab,1995,9500,Military Personnel
gab,1996,9500,Military Personnel
gab,1997,9500,Military Personnel
gab,1998,9500,Military Personnel
gab,1999,9500,Military Personnel
gab,2000,6700,Military Personnel
gab,2001,6700,Military Personnel
gab,2002,6700,Military Personnel
gab,2003,6700,Military Personnel
gab,2004,6000,Military Personnel
gab,2005,7000,Military Personnel
gab,2007,7000,Military Personnel
gab,2008,7000,Military Personnel
gab,2009,6700,Military Personnel
gab,2010,6700,Military Personnel
gab,2011,6700,Military Personnel
gab,2012,6700,Military Personnel
gab,2013,6700,Military Personnel
gab,2014,6700,Military Personnel
gab,2015,6700,Military Personnel
gab,2016,6700,Military Personnel
gab,2017,7000,Military Personnel
gab,2018,6700,Military Personnel
gab,2019,7000,Military Personnel
gab,2020,7000,Military Personnel
gbr,1985,334000,Military Personnel
gbr,1989,318000,Military Personnel
gbr,1990,308000,Military Personnel
gbr,1991,301000,Military Personnel
gbr,1992,293000,Military Personnel
gbr,1993,271000,Military Personnel
gbr,1994,257000,Military Personnel
gbr,1995,233000,Military Personnel
gbr,1996,221000,Military Personnel
gbr,1997,218000,Military Personnel
gbr,1998,218000,Military Personnel
gbr,1999,218000,Military Personnel
gbr,2000,212500,Military Personnel
gbr,2001,211400,Military Personnel
gbr,2002,210400,Military Personnel
gbr,2003,212600,Military Personnel
gbr,2004,205000,Military Personnel
gbr,2005,217000,Military Personnel
gbr,2006,181000,Military Personnel
gbr,2007,160000,Military Personnel
gbr,2008,160000,Military Personnel
gbr,2009,178470,Military Personnel
gbr,2010,174020,Military Personnel
gbr,2011,165650,Military Personnel
gbr,2012,169150,Military Personnel
gbr,2013,159150,Military Personnel
gbr,2014,154700,Military Personnel
gbr,2015,152350,Military Personnel
gbr,2016,150250,Military Personnel
gbr,2017,148000,Military Personnel
gbr,2018,148450,Military Personnel
gbr,2019,149000,Military Personnel
gbr,2020,153000,Military Personnel
geo,1993,25000,Military Personnel
geo,1994,7000,Military Personnel
geo,1995,14000,Military Personnel
geo,1996,15000,Military Personnel
geo,1997,39200,Military Personnel
geo,1998,39200,Military Personnel
geo,1999,32800,Military Personnel
geo,2000,33400,Military Personnel
geo,2001,28500,Military Personnel
geo,2002,29200,Military Personnel
geo,2003,29200,Military Personnel
geo,2004,22000,Military Personnel
geo,2005,23000,Military Personnel
geo,2006,33000,Military Personnel
geo,2007,33000,Military Personnel
geo,2008,33000,Military Personnel
geo,2009,32355,Military Personnel
geo,2010,32355,Military Personnel
geo,2011,32350,Military Personnel
geo,2012,32350,Military Personnel
geo,2013,32350,Military Personnel
geo,2014,32350,Military Personnel
geo,2015,26050,Military Personnel
geo,2016,26050,Military Personnel
geo,2017,26000,Military Personnel
geo,2018,25650,Military Personnel
geo,2019,26000,Military Personnel
geo,2020,26000,Military Personnel
gha,1985,15100,Military Personnel
gha,1989,16000,Military Personnel
gha,1990,9000,Military Personnel
gha,1991,9000,Military Personnel
gha,1992,7000,Military Personnel
gha,1993,7000,Military Personnel
gha,1994,7000,Military Personnel
gha,1995,12800,Military Personnel
gha,1996,14500,Military Personnel
gha,1997,8000,Military Personnel
gha,1998,8000,Military Personnel
gha,1999,8000,Military Personnel
gha,2000,8000,Military Personnel
gha,2001,7000,Military Personnel
gha,2002,7000,Military Personnel
gha,2003,7000,Military Personnel
gha,2004,7000,Military Personnel
gha,2005,7000,Military Personnel
gha,2007,14000,Military Personnel
gha,2008,14000,Military Personnel
gha,2009,15500,Military Personnel
gha,2010,15500,Military Personnel
gha,2011,15500,Military Personnel
gha,2012,15500,Military Personnel
gha,2013,15500,Military Personnel
gha,2014,15500,Military Personnel
gha,2015,15500,Military Personnel
gha,2016,15500,Military Personnel
gha,2017,16000,Military Personnel
gha,2018,15500,Military Personnel
gha,2019,16000,Military Personnel
gha,2020,16000,Military Personnel
gin,1985,9900,Military Personnel
gin,1989,15000,Military Personnel
gin,1990,15000,Military Personnel
gin,1991,15000,Military Personnel
gin,1992,15000,Military Personnel
gin,1993,15000,Military Personnel
gin,1994,12000,Military Personnel
gin,1995,19300,Military Personnel
gin,1996,19300,Military Personnel
gin,1997,19300,Military Personnel
gin,1998,19300,Military Personnel
gin,1999,19300,Military Personnel
gin,2000,19300,Military Personnel
gin,2001,17300,Military Personnel
gin,2002,19300,Military Personnel
gin,2003,12300,Military Personnel
gin,2004,11000,Military Personnel
gin,2005,13000,Military Personnel
gin,2007,19000,Military Personnel
gin,2008,19000,Military Personnel
gin,2009,19300,Military Personnel
gin,2010,19300,Military Personnel
gin,2011,12300,Military Personnel
gin,2012,12300,Military Personnel
gin,2013,12300,Military Personnel
gin,2014,12300,Military Personnel
gin,2015,12300,Military Personnel
gin,2016,12300,Military Personnel
gin,2017,13000,Military Personnel
gin,2018,12700,Military Personnel
gin,2019,13000,Military Personnel
gin,2020,13000,Military Personnel
gmb,1985,480,Military Personnel
gmb,1989,2000,Military Personnel
gmb,1990,2000,Military Personnel
gmb,1991,2000,Military Personnel
gmb,1992,1000,Military Personnel
gmb,1993,1000,Military Personnel
gmb,1994,1000,Military Personnel
gmb,1995,800,Military Personnel
gmb,1996,800,Military Personnel
gmb,1997,800,Military Personnel
gmb,1998,800,Military Personnel
gmb,1999,800,Military Personnel
gmb,2000,800,Military Personnel
gmb,2001,800,Military Personnel
gmb,2002,800,Military Personnel
gmb,2003,800,Military Personnel
gmb,2004,800,Military Personnel
gmb,2005,800,Military Personnel
gmb,2007,1000,Military Personnel
gmb,2008,1000,Military Personnel
gmb,2009,800,Military Personnel
gmb,2010,800,Military Personnel
gmb,2011,800,Military Personnel
gmb,2012,800,Military Personnel
gmb,2013,800,Military Personnel
gmb,2014,800,Military Personnel
gmb,2015,800,Military Personnel
gmb,2016,800,Military Personnel
gmb,2017,1000,Military Personnel
gmb,2018,4000,Military Personnel
gmb,2019,4000,Military Personnel
gmb,2020,4000,Military Personnel
gnb,1985,8550,Military Personnel
gnb,1989,10000,Military Personnel
gnb,1990,12000,Military Personnel
gnb,1991,12000,Military Personnel
gnb,1992,11000,Military Personnel
gnb,1993,11000,Military Personnel
gnb,1994,7000,Military Personnel
gnb,1995,9200,Military Personnel
gnb,1996,9300,Military Personnel
gnb,1997,9250,Military Personnel
gnb,1998,9250,Military Personnel
gnb,1999,9300,Military Personnel
gnb,2000,9300,Military Personnel
gnb,2001,11300,Military Personnel
gnb,2002,11300,Military Personnel
gnb,2003,14200,Military Personnel
gnb,2004,9000,Military Personnel
gnb,2005,9000,Military Personnel
gnb,2006,9000,Military Personnel
gnb,2007,9000,Military Personnel
gnb,2008,6000,Military Personnel
gnb,2009,6458,Military Personnel
gnb,2010,6458,Military Personnel
gnb,2011,6450,Military Personnel
gnb,2012,6450,Military Personnel
gnb,2013,6450,Military Personnel
gnb,2014,6450,Military Personnel
gnb,2015,4450,Military Personnel
gnb,2016,4450,Military Personnel
gnb,2017,4000,Military Personnel
gnb,2018,4450,Military Personnel
gnb,2019,4000,Military Personnel
gnb,2020,4000,Military Personnel
gnq,1985,2200,Military Personnel
gnq,1989,1000,Military Personnel
gnq,1990,1000,Military Personnel
gnq,1991,1000,Military Personnel
gnq,1992,1000,Military Personnel
gnq,1993,1000,Military Personnel
gnq,1994,1000,Military Personnel
gnq,1995,1600,Military Personnel
gnq,1996,1600,Military Personnel
gnq,1997,1620,Military Personnel
gnq,1998,1600,Military Personnel
gnq,1999,1600,Military Personnel
gnq,2000,1600,Military Personnel
gnq,2001,1600,Military Personnel
gnq,2002,2300,Military Personnel
gnq,2003,1300,Military Personnel
gnq,2004,1000,Military Personnel
gnq,2005,1000,Military Personnel
gnq,2007,1000,Military Personnel
gnq,2008,1000,Military Personnel
gnq,2009,1320,Military Personnel
gnq,2010,1320,Military Personnel
gnq,2011,1320,Military Personnel
gnq,2012,1320,Military Personnel
gnq,2013,1320,Military Personnel
gnq,2014,1320,Military Personnel
gnq,2015,1320,Military Personnel
gnq,2016,1450,Military Personnel
gnq,2017,1000,Military Personnel
gnq,2018,1450,Military Personnel
gnq,2019,1000,Military Personnel
gnq,2020,1000,Military Personnel
grc,1985,201500,Military Personnel
grc,1989,201000,Military Personnel
grc,1990,201000,Military Personnel
grc,1991,205000,Military Personnel
grc,1992,208000,Military Personnel
grc,1993,213000,Military Personnel
grc,1994,206000,Military Personnel
grc,1995,201800,Military Personnel
grc,1996,198800,Military Personnel
grc,1997,166300,Military Personnel
grc,1998,172500,Military Personnel
grc,1999,169600,Military Personnel
grc,2000,163200,Military Personnel
grc,2001,163200,Military Personnel
grc,2002,181600,Military Personnel
grc,2003,181600,Military Personnel
grc,2004,167000,Military Personnel
grc,2005,168000,Military Personnel
grc,2006,161000,Military Personnel
grc,2007,161000,Military Personnel
grc,2008,161000,Military Personnel
grc,2009,142936,Military Personnel
grc,2010,149647,Military Personnel
grc,2011,148350,Military Personnel
grc,2012,147350,Military Personnel
grc,2013,148950,Military Personnel
grc,2014,146950,Military Personnel
grc,2015,146950,Military Personnel
grc,2016,145350,Military Personnel
grc,2017,146000,Military Personnel
grc,2018,147850,Military Personnel
grc,2019,147000,Military Personnel
grc,2020,147000,Military Personnel
gtm,1985,31700,Military Personnel
gtm,1989,43000,Military Personnel
gtm,1990,43000,Military Personnel
gtm,1991,43000,Military Personnel
gtm,1992,44000,Military Personnel
gtm,1993,44000,Military Personnel
gtm,1994,34000,Military Personnel
gtm,1995,56500,Military Personnel
gtm,1996,56500,Military Personnel
gtm,1997,50500,Military Personnel
gtm,1998,41200,Military Personnel
gtm,1999,40900,Military Personnel
gtm,2000,52900,Military Personnel
gtm,2001,50400,Military Personnel
gtm,2002,50400,Military Personnel
gtm,2003,50400,Military Personnel
gtm,2004,48000,Military Personnel
gtm,2005,48000,Military Personnel
gtm,2006,35000,Military Personnel
gtm,2007,35000,Military Personnel
gtm,2008,35000,Military Personnel
gtm,2009,34212,Military Personnel
gtm,2010,34212,Military Personnel
gtm,2011,42300,Military Personnel
gtm,2012,42300,Military Personnel
gtm,2013,42300,Military Personnel
gtm,2014,43050,Military Personnel
gtm,2015,43050,Military Personnel
gtm,2016,43050,Military Personnel
gtm,2017,43000,Military Personnel
gtm,2018,43050,Military Personnel
gtm,2019,43000,Military Personnel
gtm,2020,43000,Military Personnel
guy,1985,6600,Military Personnel
guy,1989,4000,Military Personnel
guy,1990,4000,Military Personnel
guy,1991,4000,Military Personnel
guy,1992,2000,Military Personnel
guy,1993,2000,Military Personnel
guy,1994,2000,Military Personnel
guy,1995,3100,Military Personnel
guy,1996,3100,Military Personnel
guy,1997,3100,Military Personnel
guy,1998,3100,Military Personnel
guy,1999,3100,Military Personnel
guy,2000,3100,Military Personnel
guy,2001,3100,Military Personnel
guy,2002,3100,Military Personnel
guy,2003,3100,Military Personnel
guy,2004,2000,Military Personnel
guy,2005,3000,Military Personnel
guy,2006,3000,Military Personnel
guy,2007,3000,Military Personnel
guy,2008,3000,Military Personnel
guy,2009,2600,Military Personnel
guy,2010,2600,Military Personnel
guy,2011,1100,Military Personnel
guy,2012,1100,Military Personnel
guy,2013,1100,Military Personnel
guy,2014,3400,Military Personnel
guy,2015,3400,Military Personnel
guy,2016,3400,Military Personnel
guy,2017,3000,Military Personnel
guy,2018,3400,Military Personnel
guy,2019,3000,Military Personnel
guy,2020,3000,Military Personnel
hnd,1985,16600,Military Personnel
hnd,1989,19000,Military Personnel
hnd,1990,18000,Military Personnel
hnd,1991,17000,Military Personnel
hnd,1992,17000,Military Personnel
hnd,1993,17000,Military Personnel
hnd,1994,17000,Military Personnel
hnd,1995,24300,Military Personnel
hnd,1996,24300,Military Personnel
hnd,1997,24300,Military Personnel
hnd,1998,14300,Military Personnel
hnd,1999,14300,Military Personnel
hnd,2000,14300,Military Personnel
hnd,2001,14300,Military Personnel
hnd,2002,14300,Military Personnel
hnd,2003,18000,Military Personnel
hnd,2004,20000,Military Personnel
hnd,2005,20000,Military Personnel
hnd,2006,20000,Military Personnel
hnd,2007,20000,Military Personnel
hnd,2008,20000,Military Personnel
hnd,2009,20000,Military Personnel
hnd,2010,20000,Military Personnel
hnd,2011,20000,Military Personnel
hnd,2012,20000,Military Personnel
hnd,2013,20000,Military Personnel
hnd,2014,18700,Military Personnel
hnd,2015,18700,Military Personnel
hnd,2016,22700,Military Personnel
hnd,2017,23000,Military Personnel
hnd,2018,22950,Military Personnel
hnd,2019,23000,Military Personnel
hnd,2020,23000,Military Personnel
hrv,1992,103000,Military Personnel
hrv,1993,80000,Military Personnel
hrv,1994,70000,Military Personnel
hrv,1995,150000,Military Personnel
hrv,1996,104700,Military Personnel
hrv,1997,98000,Military Personnel
hrv,1998,96180,Military Personnel
hrv,1999,101000,Military Personnel
hrv,2000,101000,Military Personnel
hrv,2001,68300,Military Personnel
hrv,2002,61000,Military Personnel
hrv,2003,30800,Military Personnel
hrv,2004,30000,Military Personnel
hrv,2005,31000,Military Personnel
hrv,2006,21000,Military Personnel
hrv,2007,21000,Military Personnel
hrv,2008,22000,Military Personnel
hrv,2009,21600,Military Personnel
hrv,2010,21600,Military Personnel
hrv,2011,21600,Military Personnel
hrv,2012,19550,Military Personnel
hrv,2013,19550,Military Personnel
hrv,2014,19550,Military Personnel
hrv,2015,18550,Military Personnel
hrv,2016,18550,Military Personnel
hrv,2017,18000,Military Personnel
hrv,2018,18200,Military Personnel
hrv,2019,18000,Military Personnel
hrv,2020,20000,Military Personnel
hti,1985,6900,Military Personnel
hti,1989,9000,Military Personnel
hti,1990,8000,Military Personnel
hti,1991,8000,Military Personnel
hti,1992,8000,Military Personnel
hti,1993,8000,Military Personnel
hti,1995,7000,Military Personnel
hti,1996,7000,Military Personnel
