geo,time,Value,Measure
abw,1996,18000000,Arms Exports (USD)
afg,1992,1000000,Arms Exports (USD)
ago,1979,3000000,Arms Exports (USD)
ago,1980,0,Arms Exports (USD)
ago,2002,2000000,Arms Exports (USD)
alb,2011,0,Arms Exports (USD)
are,1974,8000000,Arms Exports (USD)
are,1983,14000000,Arms Exports (USD)
are,1986,22000000,Arms Exports (USD)
are,1987,1000000,Arms Exports (USD)
are,1990,2000000,Arms Exports (USD)
are,1995,28000000,Arms Exports (USD)
are,1996,6000000,Arms Exports (USD)
are,1997,37000000,Arms Exports (USD)
are,2004,3000000,Arms Exports (USD)
are,2005,11000000,Arms Exports (USD)
are,2006,17000000,Arms Exports (USD)
are,2007,3000000,Arms Exports (USD)
are,2009,34000000,Arms Exports (USD)
are,2010,39000000,Arms Exports (USD)
are,2011,3000000,Arms Exports (USD)
are,2012,70000000,Arms Exports (USD)
are,2013,108000000,Arms Exports (USD)
are,2014,87000000,Arms Exports (USD)
are,2015,142000000,Arms Exports (USD)
are,2016,95000000,Arms Exports (USD)
are,2017,101000000,Arms Exports (USD)
are,2018,114000000,Arms Exports (USD)
are,2019,128000000,Arms Exports (USD)
are,2020,191000000,Arms Exports (USD)
are,2021,57000000,Arms Exports (USD)
are,2022,12000000,Arms Exports (USD)
arg,1962,6000000,Arms Exports (USD)
arg,1964,4000000,Arms Exports (USD)
arg,1967,0,Arms Exports (USD)
arg,1968,8000000,Arms Exports (USD)
arg,1970,0,Arms Exports (USD)
arg,1972,11000000,Arms Exports (USD)
arg,1976,1000000,Arms Exports (USD)
arg,1979,8000000,Arms Exports (USD)
arg,1980,1000000,Arms Exports (USD)
arg,1981,27000000,Arms Exports (USD)
arg,1982,3000000,Arms Exports (USD)
arg,1983,1000000,Arms Exports (USD)
arg,1987,4000000,Arms Exports (USD)
arg,1988,0,Arms Exports (USD)
arg,1990,6000000,Arms Exports (USD)
arg,1991,0,Arms Exports (USD)
arg,1993,13000000,Arms Exports (USD)
arg,1994,5000000,Arms Exports (USD)
arg,1995,5000000,Arms Exports (USD)
arg,2000,2000000,Arms Exports (USD)
arg,2002,2000000,Arms Exports (USD)
arg,2006,2000000,Arms Exports (USD)
arg,2011,1000000,Arms Exports (USD)
arm,2006,4000000,Arms Exports (USD)
aus,1961,2000000,Arms Exports (USD)
aus,1962,4000000,Arms Exports (USD)
aus,1969,26000000,Arms Exports (USD)
aus,1970,17000000,Arms Exports (USD)
aus,1971,36000000,Arms Exports (USD)
aus,1972,6000000,Arms Exports (USD)
aus,1973,72000000,Arms Exports (USD)
aus,1974,92000000,Arms Exports (USD)
aus,1975,131000000,Arms Exports (USD)
aus,1976,113000000,Arms Exports (USD)
aus,1977,62000000,Arms Exports (USD)
aus,1978,21000000,Arms Exports (USD)
aus,1979,22000000,Arms Exports (USD)
aus,1980,15000000,Arms Exports (USD)
aus,1981,17000000,Arms Exports (USD)
aus,1982,26000000,Arms Exports (USD)
aus,1983,31000000,Arms Exports (USD)
aus,1984,62000000,Arms Exports (USD)
aus,1985,10000000,Arms Exports (USD)
aus,1986,57000000,Arms Exports (USD)
aus,1987,89000000,Arms Exports (USD)
aus,1988,18000000,Arms Exports (USD)
aus,1989,18000000,Arms Exports (USD)
aus,1990,168000000,Arms Exports (USD)
aus,1991,90000000,Arms Exports (USD)
aus,1993,30000000,Arms Exports (USD)
aus,1994,36000000,Arms Exports (USD)
aus,1995,36000000,Arms Exports (USD)
aus,1996,16000000,Arms Exports (USD)
aus,1997,20000000,Arms Exports (USD)
aus,1998,4000000,Arms Exports (USD)
aus,2001,43000000,Arms Exports (USD)
aus,2002,47000000,Arms Exports (USD)
aus,2003,44000000,Arms Exports (USD)
aus,2004,2000000,Arms Exports (USD)
aus,2005,49000000,Arms Exports (USD)
aus,2006,26000000,Arms Exports (USD)
aus,2007,52000000,Arms Exports (USD)
aus,2008,56000000,Arms Exports (USD)
aus,2009,84000000,Arms Exports (USD)
aus,2010,137000000,Arms Exports (USD)
aus,2011,143000000,Arms Exports (USD)
aus,2012,45000000,Arms Exports (USD)
aus,2013,54000000,Arms Exports (USD)
aus,2014,97000000,Arms Exports (USD)
aus,2015,87000000,Arms Exports (USD)
aus,2016,135000000,Arms Exports (USD)
aus,2017,100000000,Arms Exports (USD)
aus,2018,39000000,Arms Exports (USD)
aus,2019,104000000,Arms Exports (USD)
aus,2020,413000000,Arms Exports (USD)
aus,2021,188000000,Arms Exports (USD)
aus,2022,33000000,Arms Exports (USD)
aut,1964,0,Arms Exports (USD)
aut,1965,0,Arms Exports (USD)
aut,1966,1000000,Arms Exports (USD)
aut,1967,1000000,Arms Exports (USD)
aut,1968,1000000,Arms Exports (USD)
aut,1969,1000000,Arms Exports (USD)
aut,1970,1000000,Arms Exports (USD)
aut,1971,1000000,Arms Exports (USD)
aut,1972,1000000,Arms Exports (USD)
aut,1973,1000000,Arms Exports (USD)
aut,1974,0,Arms Exports (USD)
aut,1975,0,Arms Exports (USD)
aut,1978,37000000,Arms Exports (USD)
aut,1979,126000000,Arms Exports (USD)
aut,1980,54000000,Arms Exports (USD)
aut,1981,70000000,Arms Exports (USD)
aut,1982,61000000,Arms Exports (USD)
aut,1983,58000000,Arms Exports (USD)
aut,1984,60000000,Arms Exports (USD)
aut,1985,248000000,Arms Exports (USD)
aut,1986,40000000,Arms Exports (USD)
aut,1987,30000000,Arms Exports (USD)
aut,1988,12000000,Arms Exports (USD)
aut,1989,12000000,Arms Exports (USD)
aut,1990,30000000,Arms Exports (USD)
aut,1991,20000000,Arms Exports (USD)
aut,1992,20000000,Arms Exports (USD)
aut,1993,10000000,Arms Exports (USD)
aut,1994,17000000,Arms Exports (USD)
aut,1996,18000000,Arms Exports (USD)
aut,1997,1000000,Arms Exports (USD)
aut,1998,29000000,Arms Exports (USD)
aut,1999,23000000,Arms Exports (USD)
aut,2000,23000000,Arms Exports (USD)
aut,2001,17000000,Arms Exports (USD)
aut,2002,83000000,Arms Exports (USD)
aut,2003,2000000,Arms Exports (USD)
aut,2004,3000000,Arms Exports (USD)
aut,2005,3000000,Arms Exports (USD)
aut,2006,62000000,Arms Exports (USD)
aut,2007,99000000,Arms Exports (USD)
aut,2008,15000000,Arms Exports (USD)
aut,2009,44000000,Arms Exports (USD)
aut,2010,53000000,Arms Exports (USD)
aut,2011,52000000,Arms Exports (USD)
aut,2012,23000000,Arms Exports (USD)
aut,2013,28000000,Arms Exports (USD)
aut,2014,16000000,Arms Exports (USD)
aut,2015,10000000,Arms Exports (USD)
aut,2016,17000000,Arms Exports (USD)
aut,2017,22000000,Arms Exports (USD)
aut,2018,7000000,Arms Exports (USD)
aut,2019,3000000,Arms Exports (USD)
aut,2020,9000000,Arms Exports (USD)
aut,2021,23000000,Arms Exports (USD)
aut,2022,14000000,Arms Exports (USD)
bel,1960,3000000,Arms Exports (USD)
bel,1961,0,Arms Exports (USD)
bel,1962,2000000,Arms Exports (USD)
bel,1963,0,Arms Exports (USD)
bel,1964,0,Arms Exports (USD)
bel,1966,12000000,Arms Exports (USD)
bel,1969,5000000,Arms Exports (USD)
bel,1971,0,Arms Exports (USD)
bel,1978,2000000,Arms Exports (USD)
bel,1979,3000000,Arms Exports (USD)
bel,1980,1000000,Arms Exports (USD)
bel,1981,19000000,Arms Exports (USD)
bel,1982,41000000,Arms Exports (USD)
bel,1983,89000000,Arms Exports (USD)
bel,1984,115000000,Arms Exports (USD)
bel,1985,3000000,Arms Exports (USD)
bel,1986,19000000,Arms Exports (USD)
bel,1988,18000000,Arms Exports (USD)
bel,1989,36000000,Arms Exports (USD)
bel,1990,1000000,Arms Exports (USD)
bel,1991,1000000,Arms Exports (USD)
bel,1994,39000000,Arms Exports (USD)
bel,1995,161000000,Arms Exports (USD)
bel,1996,61000000,Arms Exports (USD)
bel,1997,93000000,Arms Exports (USD)
bel,1998,46000000,Arms Exports (USD)
bel,1999,62000000,Arms Exports (USD)
bel,2000,46000000,Arms Exports (USD)
bel,2001,37000000,Arms Exports (USD)
bel,2002,34000000,Arms Exports (USD)
bel,2003,15000000,Arms Exports (USD)
bel,2004,47000000,Arms Exports (USD)
bel,2005,160000000,Arms Exports (USD)
bel,2006,59000000,Arms Exports (USD)
bel,2007,32000000,Arms Exports (USD)
bel,2008,223000000,Arms Exports (USD)
bel,2009,243000000,Arms Exports (USD)
bel,2010,12000000,Arms Exports (USD)
bel,2011,111000000,Arms Exports (USD)
bel,2012,22000000,Arms Exports (USD)
bel,2013,55000000,Arms Exports (USD)
bel,2014,10000000,Arms Exports (USD)
bel,2015,12000000,Arms Exports (USD)
bel,2016,7000000,Arms Exports (USD)
bel,2017,17000000,Arms Exports (USD)
bel,2018,21000000,Arms Exports (USD)
bel,2019,57000000,Arms Exports (USD)
bel,2020,27000000,Arms Exports (USD)
bel,2021,92000000,Arms Exports (USD)
bel,2022,121000000,Arms Exports (USD)
bgd,1984,2000000,Arms Exports (USD)
bgr,1983,4000000,Arms Exports (USD)
bgr,1986,106000000,Arms Exports (USD)
bgr,1989,5000000,Arms Exports (USD)
bgr,1990,6000000,Arms Exports (USD)
bgr,1991,42000000,Arms Exports (USD)
bgr,1992,16000000,Arms Exports (USD)
bgr,1993,28000000,Arms Exports (USD)
bgr,1994,55000000,Arms Exports (USD)
bgr,1995,1000000,Arms Exports (USD)
bgr,1996,21000000,Arms Exports (USD)
bgr,1997,6000000,Arms Exports (USD)
bgr,1998,39000000,Arms Exports (USD)
bgr,1999,167000000,Arms Exports (USD)
bgr,2000,2000000,Arms Exports (USD)
bgr,2001,10000000,Arms Exports (USD)
bgr,2002,37000000,Arms Exports (USD)
bgr,2003,44000000,Arms Exports (USD)
bgr,2004,19000000,Arms Exports (USD)
bgr,2005,87000000,Arms Exports (USD)
bgr,2006,5000000,Arms Exports (USD)
bgr,2007,9000000,Arms Exports (USD)
bgr,2008,4000000,Arms Exports (USD)
bgr,2009,16000000,Arms Exports (USD)
bgr,2010,4000000,Arms Exports (USD)
bgr,2011,2000000,Arms Exports (USD)
bgr,2012,13000000,Arms Exports (USD)
bgr,2013,21000000,Arms Exports (USD)
bgr,2014,14000000,Arms Exports (USD)
bgr,2015,70000000,Arms Exports (USD)
bgr,2016,61000000,Arms Exports (USD)
bgr,2017,31000000,Arms Exports (USD)
bgr,2018,14000000,Arms Exports (USD)
bgr,2019,10000000,Arms Exports (USD)
bgr,2020,3000000,Arms Exports (USD)
bgr,2021,7000000,Arms Exports (USD)
bgr,2022,18000000,Arms Exports (USD)
bhr,2001,2000000,Arms Exports (USD)
bhs,2015,0,Arms Exports (USD)
bih,2002,9000000,Arms Exports (USD)
bih,2011,14000000,Arms Exports (USD)
bih,2013,3000000,Arms Exports (USD)
blr,1993,8000000,Arms Exports (USD)
blr,1995,7000000,Arms Exports (USD)
blr,1996,129000000,Arms Exports (USD)
blr,1997,402000000,Arms Exports (USD)
blr,1998,63000000,Arms Exports (USD)
blr,1999,452000000,Arms Exports (USD)
blr,2000,293000000,Arms Exports (USD)
blr,2001,49000000,Arms Exports (USD)
blr,2002,63000000,Arms Exports (USD)
blr,2003,57000000,Arms Exports (USD)
blr,2004,19000000,Arms Exports (USD)
blr,2005,53000000,Arms Exports (USD)
blr,2006,43000000,Arms Exports (USD)
blr,2007,6000000,Arms Exports (USD)
blr,2008,224000000,Arms Exports (USD)
blr,2009,41000000,Arms Exports (USD)
blr,2010,161000000,Arms Exports (USD)
blr,2011,98000000,Arms Exports (USD)
blr,2012,97000000,Arms Exports (USD)
blr,2013,269000000,Arms Exports (USD)
blr,2014,101000000,Arms Exports (USD)
blr,2015,142000000,Arms Exports (USD)
blr,2016,151000000,Arms Exports (USD)
blr,2017,50000000,Arms Exports (USD)
blr,2018,78000000,Arms Exports (USD)
blr,2019,159000000,Arms Exports (USD)
blr,2020,59000000,Arms Exports (USD)
blr,2021,98000000,Arms Exports (USD)
blr,2022,57000000,Arms Exports (USD)
bra,1960,2000000,Arms Exports (USD)
bra,1961,12000000,Arms Exports (USD)
bra,1969,18000000,Arms Exports (USD)
bra,1971,0,Arms Exports (USD)
bra,1974,32000000,Arms Exports (USD)
bra,1975,58000000,Arms Exports (USD)
bra,1976,104000000,Arms Exports (USD)
bra,1977,144000000,Arms Exports (USD)
bra,1978,183000000,Arms Exports (USD)
bra,1979,73000000,Arms Exports (USD)
bra,1980,159000000,Arms Exports (USD)
bra,1981,68000000,Arms Exports (USD)
bra,1982,123000000,Arms Exports (USD)
bra,1983,200000000,Arms Exports (USD)
bra,1984,275000000,Arms Exports (USD)
bra,1985,207000000,Arms Exports (USD)
bra,1986,138000000,Arms Exports (USD)
bra,1987,216000000,Arms Exports (USD)
bra,1988,206000000,Arms Exports (USD)
bra,1989,53000000,Arms Exports (USD)
bra,1990,106000000,Arms Exports (USD)
bra,1991,127000000,Arms Exports (USD)
bra,1992,98000000,Arms Exports (USD)
bra,1993,40000000,Arms Exports (USD)
bra,1994,54000000,Arms Exports (USD)
bra,1995,38000000,Arms Exports (USD)
bra,1996,27000000,Arms Exports (USD)
bra,1997,27000000,Arms Exports (USD)
bra,1998,18000000,Arms Exports (USD)
bra,2002,20000000,Arms Exports (USD)
bra,2004,46000000,Arms Exports (USD)
bra,2005,1000000,Arms Exports (USD)
bra,2006,44000000,Arms Exports (USD)
bra,2007,53000000,Arms Exports (USD)
bra,2008,92000000,Arms Exports (USD)
bra,2009,43000000,Arms Exports (USD)
bra,2010,143000000,Arms Exports (USD)
bra,2011,31000000,Arms Exports (USD)
bra,2012,33000000,Arms Exports (USD)
bra,2013,30000000,Arms Exports (USD)
bra,2014,30000000,Arms Exports (USD)
bra,2015,51000000,Arms Exports (USD)
bra,2016,121000000,Arms Exports (USD)
bra,2017,36000000,Arms Exports (USD)
bra,2018,100000000,Arms Exports (USD)
bra,2019,10000000,Arms Exports (USD)
bra,2020,162000000,Arms Exports (USD)
bra,2021,84000000,Arms Exports (USD)
bra,2022,6000000,Arms Exports (USD)
brn,2011,24000000,Arms Exports (USD)
brn,2016,12000000,Arms Exports (USD)
can,1960,67000000,Arms Exports (USD)
can,1961,300000000,Arms Exports (USD)
can,1962,188000000,Arms Exports (USD)
can,1963,213000000,Arms Exports (USD)
can,1964,253000000,Arms Exports (USD)
can,1965,111000000,Arms Exports (USD)
can,1966,92000000,Arms Exports (USD)
can,1967,58000000,Arms Exports (USD)
can,1968,193000000,Arms Exports (USD)
can,1969,163000000,Arms Exports (USD)
can,1970,188000000,Arms Exports (USD)
can,1971,285000000,Arms Exports (USD)
can,1972,318000000,Arms Exports (USD)
can,1973,113000000,Arms Exports (USD)
can,1974,113000000,Arms Exports (USD)
can,1975,82000000,Arms Exports (USD)
can,1976,259000000,Arms Exports (USD)
can,1977,138000000,Arms Exports (USD)
can,1978,179000000,Arms Exports (USD)
can,1979,167000000,Arms Exports (USD)
can,1980,136000000,Arms Exports (USD)
can,1981,109000000,Arms Exports (USD)
can,1982,240000000,Arms Exports (USD)
can,1983,99000000,Arms Exports (USD)
can,1984,78000000,Arms Exports (USD)
can,1985,84000000,Arms Exports (USD)
can,1986,237000000,Arms Exports (USD)
can,1987,246000000,Arms Exports (USD)
can,1988,125000000,Arms Exports (USD)
can,1989,34000000,Arms Exports (USD)
can,1990,79000000,Arms Exports (USD)
can,1991,93000000,Arms Exports (USD)
can,1992,139000000,Arms Exports (USD)
can,1993,144000000,Arms Exports (USD)
can,1994,164000000,Arms Exports (USD)
can,1995,254000000,Arms Exports (USD)
can,1996,146000000,Arms Exports (USD)
can,1997,96000000,Arms Exports (USD)
can,1998,37000000,Arms Exports (USD)
can,1999,78000000,Arms Exports (USD)
can,2000,67000000,Arms Exports (USD)
can,2001,112000000,Arms Exports (USD)
can,2002,159000000,Arms Exports (USD)
can,2003,306000000,Arms Exports (USD)
can,2004,309000000,Arms Exports (USD)
can,2005,218000000,Arms Exports (USD)
can,2006,216000000,Arms Exports (USD)
can,2007,314000000,Arms Exports (USD)
can,2008,219000000,Arms Exports (USD)
can,2009,165000000,Arms Exports (USD)
can,2010,219000000,Arms Exports (USD)
can,2011,291000000,Arms Exports (USD)
can,2012,248000000,Arms Exports (USD)
can,2013,160000000,Arms Exports (USD)
can,2014,173000000,Arms Exports (USD)
can,2015,321000000,Arms Exports (USD)
can,2016,94000000,Arms Exports (USD)
can,2017,63000000,Arms Exports (USD)
can,2018,115000000,Arms Exports (USD)
can,2019,221000000,Arms Exports (USD)
can,2020,110000000,Arms Exports (USD)
can,2021,118000000,Arms Exports (USD)
can,2022,171000000,Arms Exports (USD)
che,1960,435000000,Arms Exports (USD)
che,1961,493000000,Arms Exports (USD)
che,1962,524000000,Arms Exports (USD)
che,1963,337000000,Arms Exports (USD)
che,1964,379000000,Arms Exports (USD)
che,1965,484000000,Arms Exports (USD)
che,1966,367000000,Arms Exports (USD)
che,1967,262000000,Arms Exports (USD)
che,1968,91000000,Arms Exports (USD)
che,1969,105000000,Arms Exports (USD)
che,1970,18000000,Arms Exports (USD)
che,1971,42000000,Arms Exports (USD)
che,1972,34000000,Arms Exports (USD)
che,1973,54000000,Arms Exports (USD)
che,1974,89000000,Arms Exports (USD)
che,1975,395000000,Arms Exports (USD)
che,1976,480000000,Arms Exports (USD)
che,1977,260000000,Arms Exports (USD)
che,1978,196000000,Arms Exports (USD)
che,1979,455000000,Arms Exports (USD)
che,1980,533000000,Arms Exports (USD)
che,1981,554000000,Arms Exports (USD)
che,1982,411000000,Arms Exports (USD)
che,1983,331000000,Arms Exports (USD)
che,1984,528000000,Arms Exports (USD)
che,1985,347000000,Arms Exports (USD)
che,1986,345000000,Arms Exports (USD)
che,1987,312000000,Arms Exports (USD)
che,1988,370000000,Arms Exports (USD)
che,1989,319000000,Arms Exports (USD)
che,1990,468000000,Arms Exports (USD)
che,1991,497000000,Arms Exports (USD)
che,1992,452000000,Arms Exports (USD)
che,1993,235000000,Arms Exports (USD)
che,1994,176000000,Arms Exports (USD)
che,1995,146000000,Arms Exports (USD)
che,1996,195000000,Arms Exports (USD)
che,1997,126000000,Arms Exports (USD)
che,1998,214000000,Arms Exports (USD)
che,1999,282000000,Arms Exports (USD)
che,2000,186000000,Arms Exports (USD)
che,2001,221000000,Arms Exports (USD)
che,2002,178000000,Arms Exports (USD)
che,2003,198000000,Arms Exports (USD)
che,2004,279000000,Arms Exports (USD)
che,2005,266000000,Arms Exports (USD)
che,2006,310000000,Arms Exports (USD)
che,2007,308000000,Arms Exports (USD)
che,2008,471000000,Arms Exports (USD)
che,2009,238000000,Arms Exports (USD)
che,2010,260000000,Arms Exports (USD)
che,2011,326000000,Arms Exports (USD)
che,2012,235000000,Arms Exports (USD)
che,2013,194000000,Arms Exports (USD)
che,2014,337000000,Arms Exports (USD)
che,2015,482000000,Arms Exports (USD)
che,2016,217000000,Arms Exports (USD)
che,2017,175000000,Arms Exports (USD)
che,2018,243000000,Arms Exports (USD)
che,2019,215000000,Arms Exports (USD)
che,2020,174000000,Arms Exports (USD)
che,2021,118000000,Arms Exports (USD)
che,2022,175000000,Arms Exports (USD)
chl,1975,0,Arms Exports (USD)
chl,1978,0,Arms Exports (USD)
chl,1980,0,Arms Exports (USD)
chl,1981,0,Arms Exports (USD)
chl,1983,1000000,Arms Exports (USD)
chl,1986,3000000,Arms Exports (USD)
chl,1987,3000000,Arms Exports (USD)
chl,1988,4000000,Arms Exports (USD)
chl,1989,4000000,Arms Exports (USD)
chl,1991,3000000,Arms Exports (USD)
chl,1992,8000000,Arms Exports (USD)
chl,1996,29000000,Arms Exports (USD)
chl,1998,2000000,Arms Exports (USD)
chl,1999,1000000,Arms Exports (USD)
chl,2000,1000000,Arms Exports (USD)
chl,2002,1000000,Arms Exports (USD)
chl,2008,100000000,Arms Exports (USD)
chl,2014,20000000,Arms Exports (USD)
chl,2018,0,Arms Exports (USD)
chn,1960,285000000,Arms Exports (USD)
chn,1961,35000000,Arms Exports (USD)
chn,1962,47000000,Arms Exports (USD)
chn,1963,12000000,Arms Exports (USD)
chn,1964,68000000,Arms Exports (USD)
chn,1965,387000000,Arms Exports (USD)
chn,1966,619000000,Arms Exports (USD)
chn,1967,412000000,Arms Exports (USD)
chn,1968,730000000,Arms Exports (USD)
chn,1969,657000000,Arms Exports (USD)
chn,1970,893000000,Arms Exports (USD)
chn,1971,1296000000,Arms Exports (USD)
chn,1972,1242000000,Arms Exports (USD)
chn,1973,665000000,Arms Exports (USD)
chn,1974,516000000,Arms Exports (USD)
chn,1975,669000000,Arms Exports (USD)
chn,1976,588000000,Arms Exports (USD)
chn,1977,231000000,Arms Exports (USD)
chn,1978,618000000,Arms Exports (USD)
chn,1979,561000000,Arms Exports (USD)
chn,1980,950000000,Arms Exports (USD)
chn,1981,660000000,Arms Exports (USD)
chn,1982,1511000000,Arms Exports (USD)
chn,1983,1764000000,Arms Exports (USD)
chn,1984,1936000000,Arms Exports (USD)
chn,1985,1296000000,Arms Exports (USD)
chn,1986,1868000000,Arms Exports (USD)
chn,1987,2622000000,Arms Exports (USD)
chn,1988,1428000000,Arms Exports (USD)
chn,1989,1046000000,Arms Exports (USD)
chn,1990,949000000,Arms Exports (USD)
chn,1991,1313000000,Arms Exports (USD)
chn,1992,675000000,Arms Exports (USD)
chn,1993,1415000000,Arms Exports (USD)
chn,1994,1077000000,Arms Exports (USD)
chn,1995,1009000000,Arms Exports (USD)
chn,1996,766000000,Arms Exports (USD)
chn,1997,427000000,Arms Exports (USD)
chn,1998,350000000,Arms Exports (USD)
chn,1999,329000000,Arms Exports (USD)
chn,2000,310000000,Arms Exports (USD)
chn,2001,514000000,Arms Exports (USD)
chn,2002,527000000,Arms Exports (USD)
chn,2003,704000000,Arms Exports (USD)
chn,2004,411000000,Arms Exports (USD)
chn,2005,337000000,Arms Exports (USD)
chn,2006,722000000,Arms Exports (USD)
chn,2007,510000000,Arms Exports (USD)
chn,2008,607000000,Arms Exports (USD)
chn,2009,1133000000,Arms Exports (USD)
chn,2010,1472000000,Arms Exports (USD)
chn,2011,1266000000,Arms Exports (USD)
chn,2012,1520000000,Arms Exports (USD)
chn,2013,2059000000,Arms Exports (USD)
chn,2014,1308000000,Arms Exports (USD)
chn,2015,1800000000,Arms Exports (USD)
chn,2016,2449000000,Arms Exports (USD)
chn,2017,1617000000,Arms Exports (USD)
chn,2018,1372000000,Arms Exports (USD)
chn,2019,1585000000,Arms Exports (USD)
chn,2020,704000000,Arms Exports (USD)
chn,2021,1462000000,Arms Exports (USD)
chn,2022,2017000000,Arms Exports (USD)
civ,1971,1000000,Arms Exports (USD)
civ,2018,1000000,Arms Exports (USD)
cod,1979,1000000,Arms Exports (USD)
cod,1997,22000000,Arms Exports (USD)
col,2002,5000000,Arms Exports (USD)
col,2012,0,Arms Exports (USD)
col,2017,10000000,Arms Exports (USD)
col,2019,10000000,Arms Exports (USD)
col,2020,4000000,Arms Exports (USD)
cri,2008,0,Arms Exports (USD)
cri,2009,3000000,Arms Exports (USD)
cub,1975,1000000,Arms Exports (USD)
cub,1978,12000000,Arms Exports (USD)
cub,1979,10000000,Arms Exports (USD)
cub,1980,8000000,Arms Exports (USD)
cyp,1996,34000000,Arms Exports (USD)
cze,1993,199000000,Arms Exports (USD)
cze,1994,318000000,Arms Exports (USD)
cze,1995,143000000,Arms Exports (USD)
cze,1996,123000000,Arms Exports (USD)
cze,1997,24000000,Arms Exports (USD)
cze,1998,20000000,Arms Exports (USD)
cze,1999,57000000,Arms Exports (USD)
cze,2000,81000000,Arms Exports (USD)
cze,2001,88000000,Arms Exports (USD)
cze,2002,59000000,Arms Exports (USD)
cze,2003,65000000,Arms Exports (USD)
cze,2004,1000000,Arms Exports (USD)
cze,2005,70000000,Arms Exports (USD)
cze,2006,44000000,Arms Exports (USD)
cze,2007,32000000,Arms Exports (USD)
cze,2008,33000000,Arms Exports (USD)
cze,2009,23000000,Arms Exports (USD)
cze,2010,5000000,Arms Exports (USD)
cze,2011,10000000,Arms Exports (USD)
cze,2012,8000000,Arms Exports (USD)
cze,2013,40000000,Arms Exports (USD)
cze,2014,26000000,Arms Exports (USD)
cze,2015,150000000,Arms Exports (USD)
cze,2016,151000000,Arms Exports (USD)
cze,2017,88000000,Arms Exports (USD)
cze,2018,90000000,Arms Exports (USD)
cze,2019,32000000,Arms Exports (USD)
cze,2020,31000000,Arms Exports (USD)
cze,2021,5000000,Arms Exports (USD)
cze,2022,116000000,Arms Exports (USD)
deu,1960,156000000,Arms Exports (USD)
deu,1961,12000000,Arms Exports (USD)
deu,1962,147000000,Arms Exports (USD)
deu,1963,134000000,Arms Exports (USD)
deu,1964,438000000,Arms Exports (USD)
deu,1965,328000000,Arms Exports (USD)
deu,1966,712000000,Arms Exports (USD)
deu,1967,772000000,Arms Exports (USD)
deu,1968,589000000,Arms Exports (USD)
deu,1969,875000000,Arms Exports (USD)
deu,1970,1581000000,Arms Exports (USD)
deu,1971,1357000000,Arms Exports (USD)
deu,1972,1359000000,Arms Exports (USD)
deu,1973,224000000,Arms Exports (USD)
deu,1974,1189000000,Arms Exports (USD)
deu,1975,1422000000,Arms Exports (USD)
deu,1976,1655000000,Arms Exports (USD)
deu,1977,1925000000,Arms Exports (USD)
deu,1978,1602000000,Arms Exports (USD)
deu,1979,1420000000,Arms Exports (USD)
deu,1980,1589000000,Arms Exports (USD)
deu,1981,1900000000,Arms Exports (USD)
deu,1982,1516000000,Arms Exports (USD)
deu,1983,2216000000,Arms Exports (USD)
deu,1984,2839000000,Arms Exports (USD)
deu,1985,1331000000,Arms Exports (USD)
deu,1986,1384000000,Arms Exports (USD)
deu,1987,929000000,Arms Exports (USD)
deu,1988,1397000000,Arms Exports (USD)
deu,1989,1287000000,Arms Exports (USD)
deu,1990,1856000000,Arms Exports (USD)
deu,1991,2446000000,Arms Exports (USD)
deu,1992,1526000000,Arms Exports (USD)
deu,1993,1559000000,Arms Exports (USD)
deu,1994,2931000000,Arms Exports (USD)
deu,1995,1552000000,Arms Exports (USD)
deu,1996,1975000000,Arms Exports (USD)
deu,1997,957000000,Arms Exports (USD)
deu,1998,1830000000,Arms Exports (USD)
deu,1999,1885000000,Arms Exports (USD)
deu,2000,1653000000,Arms Exports (USD)
deu,2001,918000000,Arms Exports (USD)
deu,2002,924000000,Arms Exports (USD)
deu,2003,1652000000,Arms Exports (USD)
deu,2004,1102000000,Arms Exports (USD)
deu,2005,2086000000,Arms Exports (USD)
deu,2006,2490000000,Arms Exports (USD)
deu,2007,3302000000,Arms Exports (USD)
deu,2008,2392000000,Arms Exports (USD)
deu,2009,2212000000,Arms Exports (USD)
deu,2010,2373000000,Arms Exports (USD)
deu,2011,1217000000,Arms Exports (USD)
deu,2012,730000000,Arms Exports (USD)
deu,2013,786000000,Arms Exports (USD)
deu,2014,1822000000,Arms Exports (USD)
deu,2015,1820000000,Arms Exports (USD)
deu,2016,2529000000,Arms Exports (USD)
deu,2017,1866000000,Arms Exports (USD)
deu,2018,1106000000,Arms Exports (USD)
deu,2019,1020000000,Arms Exports (USD)
deu,2020,1172000000,Arms Exports (USD)
deu,2021,938000000,Arms Exports (USD)
deu,2022,1510000000,Arms Exports (USD)
dnk,1960,20000000,Arms Exports (USD)
dnk,1964,60000000,Arms Exports (USD)
dnk,1965,12000000,Arms Exports (USD)
dnk,1967,128000000,Arms Exports (USD)
dnk,1968,24000000,Arms Exports (USD)
dnk,1975,24000000,Arms Exports (USD)
dnk,1980,18000000,Arms Exports (USD)
dnk,1981,29000000,Arms Exports (USD)
dnk,1982,64000000,Arms Exports (USD)
dnk,1983,115000000,Arms Exports (USD)
dnk,1987,117000000,Arms Exports (USD)
dnk,1988,36000000,Arms Exports (USD)
dnk,1990,80000000,Arms Exports (USD)
dnk,1991,8000000,Arms Exports (USD)
dnk,1993,183000000,Arms Exports (USD)
